event_id,source_id,source,category,title,content,occurred_at,address,latitude,longitude,coord_x,coord_y,coord_crs,source_url,first_collected_at,last_collected_at
28d3c464a8ed7a53a216a8140b8efa5505715322bb342f7167d693692ab60370,1097378,accident,도로돌발,도로돌발-사고,경부고속도로 신갈방향 (반포IC → 서초IC) 5차로 추돌사고,2026-08-31 10:20,,37.4980686,127.0202013,201786.3566939545,444305.7534011841100000,EPSG:4326 (WGS84) / EPSG:5186,https://safecity.seoul.go.kr/news/acdnt/getAcdntList.do,2026-08-31T10:32:44+09:00,2026-08-31T17:58:37+09:00
fc5b6abf4ffe9b215823abbdea3c00469d1a10696a7d5a49887b4c359b134186,1097376,accident,도로돌발,도로돌발-사고,경인로 (서울교남단 → 영등포로터리) 하위차로 추돌사고,2026-08-31 10:20,,37.5192481,126.9131975,192326.4191939545,446659.7534011841100000,EPSG:4326 (WGS84) / EPSG:5186,https://safecity.seoul.go.kr/news/acdnt/getAcdntList.do,2026-08-31T10:32:44+09:00,2026-08-31T17:58:37+09:00
955273a8bd7872cf1b244917339d16f42afabf4824902a27aaf044717643b90d,1097377,accident,도로돌발,도로돌발-사고,[사고] 동부간선로 램프 의정부 방향  동부간선 →  상계교 진 구간  하위차로 추돌사고,2026-08-31 10:20,,37.6605324,127.0527071,204650.6540644023,462338.4837274082100000,EPSG:4326 (WGS84) / EPSG:5186,https://safecity.seoul.go.kr/news/acdnt/getAcdntList.do,2026-08-31T10:32:44+09:00,2026-08-31T17:58:37+09:00
c30dd66f45adc4b67bbaeda58a6b744f9e7ec411c1ab482b321164274792893c,1097374,accident,도로돌발,도로돌발-공사,신촌로 (동교동삼거리 → 창천동삼거리) 4차로 시설물보수,2026-08-31 10:18,,37.5582079,126.9273681,193582.4816939545,450982.7534011841100000,EPSG:4326 (WGS84) / EPSG:5186,https://safecity.seoul.go.kr/news/acdnt/getAcdntList.do,2026-08-31T10:22:44+09:00,2026-08-31T17:58:37+09:00
66e25d4304e2d54153e354e876691ec51f20850cd7382a8aa9bfdfc41b1beb24,1097375,accident,도로돌발,도로돌발-사고,사가정로 장안동삼거리 → 배봉초교교차로 방향 3차로 교통사고,2026-08-31 10:17,,37.5787285,127.0722198,206379.358227,453260.268609100000,EPSG:4326 (WGS84) / EPSG:5186,https://safecity.seoul.go.kr/news/acdnt/getAcdntList.do,2026-08-31T10:22:44+09:00,2026-08-31T17:58:37+09:00
8b2d28da0c7313edd84bb95003c6874cdddcf1a1bf403c9a663d447f03316004,1097373,accident,도로돌발,도로돌발-공사,월계로 (방천시장입구 → 창문여고앞) 4차로 시설물보수,2026-08-31 10:15,,37.61154,127.035543,203138.225147934,456900.1278060913100000,EPSG:4326 (WGS84) / EPSG:5186,https://safecity.seoul.go.kr/news/acdnt/getAcdntList.do,2026-08-31T10:22:44+09:00,2026-08-31T17:58:37+09:00
44d1ccd5514aabbc776c562732958a6dcb1b7de960a28b949940fc08b1f054d2,1097372,accident,도로돌발,도로돌발-사고,경인로 (서울교남단 → 영등포로타리) 1차로 추돌사고,2026-08-31 09:54,,37.519104,126.9133002,192335.4816939545,446643.7534011841100000,EPSG:4326 (WGS84) / EPSG:5186,https://safecity.seoul.go.kr/news/acdnt/getAcdntList.do,2026-08-31T10:02:24+09:00,2026-08-31T17:58:37+09:00
0bae07ae9d62ccc2807166363eb7b45fb3aa6245d44ee1b486d61a4ca6163b93,1097371,accident,도로돌발,도로돌발-사고,"양화로 (홍대입구역 → 동교동삼거리) 1,2차로 추돌사고",2026-08-31 09:51,,37.5578283,126.9254452,193412.5441939545,450940.7534011841100000,EPSG:4326 (WGS84) / EPSG:5186,https://safecity.seoul.go.kr/news/acdnt/getAcdntList.do,2026-08-31T10:02:24+09:00,2026-08-31T17:58:37+09:00
c8474ca1b5d4a6e8f9faa0540f2c9a9956444fd63d492cf7a11453ddcd267eb8,1097370,accident,도로돌발,도로돌발-공사,강남순환로 성산방향 (관악터널입구부 →  관악터널출구부) 3차로 청소작업,2026-08-31 09:31,,37.4510303,126.9281976,193646.7008314717,439087.3626325346100000,EPSG:4326 (WGS84) / EPSG:5186,https://safecity.seoul.go.kr/news/acdnt/getAcdntList.do,2026-08-31T10:02:24+09:00,2026-08-31T17:58:37+09:00
f08bf67bbc65aaf56f04d8888341a46e2dcaf88bc84f34e7c631c6c3bb47439a,1097368,accident,도로돌발,도로돌발-사고,올림픽대로 하남방향 (동작대교남단 → 반포대교남단) 5차로 추돌사고,2026-08-31 09:29,,37.5061688,126.9907826,199185.017402,445204.612976100000,EPSG:4326 (WGS84) / EPSG:5186,https://safecity.seoul.go.kr/news/acdnt/getAcdntList.do,2026-08-31T10:02:24+09:00,2026-08-31T17:58:37+09:00
4bc7b5ff9824ee63752daa3ba6887b9871a610c6e6d53c672ded9d6793b77c48,1097366,accident,도로돌발,도로돌발-사고,"사평대로 (서울성모병원 → 삼호가든사거리) 3,4차로 추돌사고",2026-08-31 09:26,,37.5029614,127.0063222,200559.017402,444848.612976100000,EPSG:4326 (WGS84) / EPSG:5186,https://safecity.seoul.go.kr/news/acdnt/getAcdntList.do,2026-08-31T10:32:44+09:00,2026-08-31T17:58:37+09:00
d0efaf76521bc5e687721eed8f7078ed0a25621da7b0881fc7a6bb3745d53df0,1097367,accident,도로돌발,도로돌발-공사,"강남순환로 성산방향 (봉천터널입구부 → 봉천터널출구부) 3,4차로 청소작업",2026-08-31 09:26,,37.4680092,126.974497,197743.9208443828,440969.6693419668100000,EPSG:4326 (WGS84) / EPSG:5186,https://safecity.seoul.go.kr/news/acdnt/getAcdntList.do,2026-08-31T10:02:24+09:00,2026-08-31T17:58:37+09:00
544675f73eca1b4972c05eed7e6e4437171a72b355ca0750862807212d52e4d3,1097366,accident,도로돌발,도로돌발-사고,사평대로 (서울성모병원 → 삼호가든사거리) 4차로 추돌사고,2026-08-31 09:26,,37.5029614,127.0063222,200559.017402,444848.612976100000,EPSG:4326 (WGS84) / EPSG:5186,https://safecity.seoul.go.kr/news/acdnt/getAcdntList.do,2026-08-31T10:02:24+09:00,2026-08-31T17:43:17+09:00
df7ac6aaf77a97e80783d3ee99eb0d61771a7e582be4471833b85b1af177c2b8,1097369,accident,도로돌발,도로돌발-사고,"[사고] 과천대로 사당IC 에서 사당역 방향 4,5차로 교통사고   서울청",2026-08-31 09:25,,37.4579877,126.9885499,198986.956523,439857.169647100000,EPSG:4326 (WGS84) / EPSG:5186,https://safecity.seoul.go.kr/news/acdnt/getAcdntList.do,2026-08-31T10:02:24+09:00,2026-08-31T17:58:37+09:00
f7cac6ddb41136cd92ea3a06225dc2bf67a5d05f808d9af9e51d37e404640dd5,1097365,accident,도로돌발,도로돌발-사고,[고장] 분당수서로 성남 방향 청담대교남단→탄천1교 구간  3차로 고장차량,2026-08-31 09:23,,37.5080958,127.0678281,205997.079902,445420.612976100000,EPSG:4326 (WGS84) / EPSG:5186,https://safecity.seoul.go.kr/news/acdnt/getAcdntList.do,2026-08-31T10:02:24+09:00,2026-08-31T17:58:37+09:00
81e4f7f39b1c79b04009165e710dab861c78b326f6cc80bfe48b099c051c8442,1097364,accident,도로돌발,도로돌발-사고,"봉은사로 (코엑스 → 봉은교) 차량화재서울종합방재센터(119) : [화재] 차량화재(일반도로) - 편성중 (서울특별시 강남구 영동대로106길 33(삼성동))",2026-08-31 09:22,,37.5145686,127.0636887,205630.6066939545,446138.7534011841100000,EPSG:4326 (WGS84) / EPSG:5186,https://safecity.seoul.go.kr/news/acdnt/getAcdntList.do,2026-08-31T10:02:24+09:00,2026-08-31T17:58:37+09:00
db7781b9ad017cc78c63a3606e995e5b9196be2275ad5fb039575cfd1fe34e00,1097363,accident,도로돌발,도로돌발-사고,경부고속도로 서울방향 (양재IC → 서초IC) 4차로 추돌사고,2026-08-31 09:21,,37.4646803,127.03892,203443.142402,440600.612976100000,EPSG:4326 (WGS84) / EPSG:5186,https://safecity.seoul.go.kr/news/acdnt/getAcdntList.do,2026-08-31T10:02:24+09:00,2026-08-31T17:58:37+09:00
2143ebf5e79079ae7b40316218bb01026e784e53b06f51f65deb163ecb268fa4,1097361,accident,도로돌발,도로돌발-사고,천호대로 (상일초교 → 상일2교) 2차로 추돌사고,2026-08-31 09:18,,37.5452364,127.1699887,215022.2575328064,449554.1739868164100000,EPSG:4326 (WGS84) / EPSG:5186,https://safecity.seoul.go.kr/news/acdnt/getAcdntList.do,2026-08-31T10:02:24+09:00,2026-08-31T17:58:37+09:00
6ff3dae008987f1a304b4d6b5efd521a3486a774e76bd989c49921151f62f81f,S0001V1148655037,accident,화재사고,"화재사고-일반화재(일반주택, 근린생활시설 등)",위치 : 강남구 영동대로106길 () 일대,2026-08-31 09:17,,37.5139246,127.0638009,205640.5783,446067.2856,EPSG:4326 (WGS84) / EPSG:5186,https://safecity.seoul.go.kr/news/acdnt/getAcdntList.do,2026-08-31T10:02:24+09:00,2026-08-31T17:58:37+09:00
f5bf97fc4db3be432b8b7cff64b524420cde7f4679f72af4a1135a512125b004,1097360,accident,도로돌발,도로돌발-공사,[공사] 강남순환로 성산 방향 서초터널 입구부→서초터널 중간부 구간 3차로 청소작업,2026-08-31 09:14,,37.4609293,127.0220192,201948.075648,440183.819629100000,EPSG:4326 (WGS84) / EPSG:5186,https://safecity.seoul.go.kr/news/acdnt/getAcdntList.do,2026-08-31T10:02:24+09:00,2026-08-31T17:58:37+09:00
5c0eabc65eded6c0252722e35ff9bbb4f3b2e6625fc1809c007c57fc2047abda,1097362,accident,도로돌발,도로돌발-사고,[사고] 천호대로 상일초등교앞교차로 → 상일IC입구교차로 방향 7차로 교통사고   서울청,2026-08-31 09:14,,37.5455013,127.170215,215042.204902,449583.612976100000,EPSG:4326 (WGS84) / EPSG:5186,https://safecity.seoul.go.kr/news/acdnt/getAcdntList.do,2026-08-31T10:02:24+09:00,2026-08-31T17:58:37+09:00
9f8151e64daa891ac525a1c4202ee190b940d2adaf505794798203eec0511616,1097359,accident,도로돌발,도로돌발-사고,증산로 (월드컵대교북단 → 월드컵대교남단) 2차로 추돌사고,2026-08-31 09:05,,37.5595314,126.886892,190006.3200328064,451133.1739868164100000,EPSG:4326 (WGS84) / EPSG:5186,https://safecity.seoul.go.kr/news/acdnt/getAcdntList.do,2026-08-31T10:02:24+09:00,2026-08-31T17:58:37+09:00
2e26ea3cf008f60c4118908f331eef7bb141f3b04cceabfda51445e7fda9cac1,1097358,accident,도로돌발,도로돌발-사고,경부고속도로 서울방향 (달래네고개 → 양재IC2) 2차로 고장차량,2026-08-31 08:53,,37.4577823,127.0454578,204021.8912265014,439835.2872680664100000,EPSG:4326 (WGS84) / EPSG:5186,https://safecity.seoul.go.kr/news/acdnt/getAcdntList.do,2026-08-31T10:02:24+09:00,2026-08-31T17:58:37+09:00
a633f5e2039265e5c45fb36dfdea8ba74c8d58de8ff9b4ebe3dd0838768806a7,1097357,accident,도로돌발,도로돌발-사고,개화동로 (김포공항입구 → 김포공항) 4차로 추돌사고,2026-08-31 08:48,,37.5646895,126.806336,182889.9537265014,451717.2872680664100000,EPSG:4326 (WGS84) / EPSG:5186,https://safecity.seoul.go.kr/news/acdnt/getAcdntList.do,2026-08-31T10:02:24+09:00,2026-08-31T17:58:37+09:00
74a476862e93051dd71bbc2f8ce45749b7d096772a227e50fe68ea038eca965f,1097356,accident,도로돌발,도로돌발-사고,양재대로 (수서IC → 탄천교) 3차로 차량고장,2026-08-31 08:48,,37.49308,127.1009934,208931.2097537231,443756.6760314941100000,EPSG:4326 (WGS84) / EPSG:5186,https://safecity.seoul.go.kr/news/acdnt/getAcdntList.do,2026-08-31T10:02:24+09:00,2026-08-31T17:58:37+09:00
74b0f4a1d21e3981c77f727be6ab25bc0b2b26ca6db543e397a759d1165bbc91,1097355,accident,도로돌발,도로돌발-공사,공항대로 (발산역 → KBS스포츠월드) 4차로 시설물보수,2026-08-31 08:40,,37.5580202,126.8412465,185973.0162265014,450971.2872680664100000,EPSG:4326 (WGS84) / EPSG:5186,https://safecity.seoul.go.kr/news/acdnt/getAcdntList.do,2026-08-31T10:02:24+09:00,2026-08-31T17:58:37+09:00
f285300249d5b5d2d11acd3cf57588224742d383cbbc2119a5988350a4259e3a,1097354,accident,도로돌발,도로돌발-공사,경인로 (구로역 → 고척교) 3차로 시설물보수,2026-08-31 08:32,,37.5017545,126.8781144,189222.4598452758,444721.6182312011100000,EPSG:4326 (WGS84) / EPSG:5186,https://safecity.seoul.go.kr/news/acdnt/getAcdntList.do,2026-08-31T10:02:24+09:00,2026-08-31T17:58:37+09:00
488ad93755532d6dd15425eda58c149581fe89c33b56d4b0d01e65c06f25d5bb,1097353,accident,도로돌발,도로돌발-공사,올림픽로 (영파여중고교 → 천호사거리) 4차로 시설물보수,2026-08-31 08:31,,37.53498,127.1223418,210813.0787265014,448409.2872680664100000,EPSG:4326 (WGS84) / EPSG:5186,https://safecity.seoul.go.kr/news/acdnt/getAcdntList.do,2026-08-31T10:02:24+09:00,2026-08-31T17:58:37+09:00
772ec867b6f694373f11726814a849e2540860afce37114259ac6b89d914d924,1097352,accident,도로돌발,도로돌발-사고,왕십리로 (성동문화광장 → 왕십리역) 1차로 추돌사고,2026-08-31 08:09,,37.5602703,127.0361911,203197.6412265014,451209.7872680664100000,EPSG:4326 (WGS84) / EPSG:5186,https://safecity.seoul.go.kr/news/acdnt/getAcdntList.do,2026-08-31T10:02:24+09:00,2026-08-31T17:58:37+09:00
7d899a5baeaecd7dae00bb05e0e6d6bd039a4f7728f7fc6044eac3260444f309,1097351,accident,도로돌발,도로돌발-사고,마들로 (한천교 → 녹천중교) 월계2지하차도 2차로 추돌사고,2026-08-31 08:04,,37.6318522,127.0628434,205547.1691729736,459155.8206237793100000,EPSG:4326 (WGS84) / EPSG:5186,https://safecity.seoul.go.kr/news/acdnt/getAcdntList.do,2026-08-31T10:02:24+09:00,2026-08-31T17:58:37+09:00
5332997a347a183f615ee0421210cd4e451242d004924df372d0822cfce6af4a,S0001V1148654584,accident,화재사고,"화재사고-일반화재(일반주택, 근린생활시설 등)",위치 : 성북구 장위로15길 () 일대,2026-08-31 08:03,,37.6165161,127.0445462,203932.89,457452.76,EPSG:4326 (WGS84) / EPSG:5186,https://safecity.seoul.go.kr/news/acdnt/getAcdntList.do,2026-08-31T10:02:24+09:00,2026-08-31T17:58:37+09:00
37729c96789fa5c20e90547fee52bf2829c65d8f9b25639dd5343f7862435b79,1097350,accident,도로돌발,도로돌발-사고,[사고] 동부간선로 성수JC 방향 도봉T입구→도봉T중간 구간 3차로  추돌사고,2026-08-31 07:47,,37.6691735,127.0497046,204385.22,463297.4100000,EPSG:4326 (WGS84) / EPSG:5186,https://safecity.seoul.go.kr/news/acdnt/getAcdntList.do,2026-08-31T10:02:24+09:00,2026-08-31T17:58:37+09:00
0e34867589a0e811ae6aa3f47b186886c0c14de79ba03898ac1b8f206b133f2e,1097349,accident,도로돌발,도로돌발-사고,수도권제1순환고속도로 구리방향 서하남IC 부근 1차로 추돌사고,2026-08-31 07:23,,37.4985237,127.1415382,212515.8286379404,444365.4827619062100000,EPSG:4326 (WGS84) / EPSG:5186,https://safecity.seoul.go.kr/news/acdnt/getAcdntList.do,2026-08-31T10:02:24+09:00,2026-08-31T17:58:37+09:00
a8751b803879c6846dc56b5a82d17cdeabe0eae9ac887ad7c78a2644155f55d2,1097348,accident,도로돌발,도로돌발-공사,동일로 (도봉운전면허시험장 → 온수골사거리) 4차로 시설물보수,2026-08-31 07:02,,37.6595833,127.0592823,205230.8911379404,462233.4827619062100000,EPSG:4326 (WGS84) / EPSG:5186,https://safecity.seoul.go.kr/news/acdnt/getAcdntList.do,2026-08-31T10:02:24+09:00,2026-08-31T17:58:37+09:00
74b145353ebfb0be60b592a8e74ec440c8c6ca5ff278452c6ea841ffba019877,1097347,accident,도로돌발,도로돌발-사고,올림픽대로 김포방향 (한남대교남단 → 반포대교남단) 3차로 추돌사고,2026-08-31 06:59,,37.5234747,127.0157846,201395.323099,447125.425633100000,EPSG:4326 (WGS84) / EPSG:5186,https://safecity.seoul.go.kr/news/acdnt/getAcdntList.do,2026-08-31T10:02:24+09:00,2026-08-31T17:58:37+09:00
b2e0bf3107f25b1d602eea63d09711aceb76e9f5618f39d4df8c60146c4eea14,1097346,accident,도로돌발,도로돌발-사고,"천호대로 (군자역 → 군자교입구) 2,3차로 교통사고",2026-08-31 06:56,,37.5571329,127.079369,207012.885599,450863.925633100000,EPSG:4326 (WGS84) / EPSG:5186,https://safecity.seoul.go.kr/news/acdnt/getAcdntList.do,2026-08-31T10:02:24+09:00,2026-08-31T17:58:37+09:00
27598317d8a6fe28eb0ff6679680182817752fbd52f53cf02ca1e75d3c3f678d,1097345,accident,도로돌발,도로돌발-사고,[사고] 강변북로 일산 방향 성수→동호대교북단 구간 3차로 추돌사고,2026-08-31 06:51,,37.54193,127.0318062,202810.903268,449174.098865100000,EPSG:4326 (WGS84) / EPSG:5186,https://safecity.seoul.go.kr/news/acdnt/getAcdntList.do,2026-08-31T10:02:24+09:00,2026-08-31T17:58:37+09:00
f7acc3d187b2f166af20cf0d4a2095bc40d0c71ceea3fab2ba45d3d230d59321,1097344,accident,도로돌발,도로돌발-기타,북부간선도로 구리방향(종암JC → 하월곡램프) 노면요철 운행주의,2026-08-31 06:05,,37.6043901,127.0450719,203979.948099,456106.925633100000,EPSG:4326 (WGS84) / EPSG:5186,https://safecity.seoul.go.kr/news/acdnt/getAcdntList.do,2026-08-31T10:02:24+09:00,2026-08-31T17:58:37+09:00
e201ba7d43077db45a9440893f3eb6ddf29259efa095d40aafa266ebecaf8463,1097343,accident,도로돌발,도로돌발-사고,[사고] 경부고속도로 신갈 방향 반포IC→서초IC 구간 3차로 추돌사고,2026-08-31 05:53,,37.4851623,127.0252,202228.760599,442873.425633100000,EPSG:4326 (WGS84) / EPSG:5186,https://safecity.seoul.go.kr/news/acdnt/getAcdntList.do,2026-08-31T10:02:24+09:00,2026-08-31T17:58:37+09:00
6d2eb97acb7e7d05a82822544b22319905cdc95b6f725a8306f4fd80ebab5d47,1097342,accident,도로돌발,도로돌발-사고,"[사고] 동부간선로 의정부 방향 성수JC→성동JC 구간 3,4차로 추돌사고",2026-08-31 05:07,,37.5423633,127.0297847,202632.240098,449222.122901100000,EPSG:4326 (WGS84) / EPSG:5186,https://safecity.seoul.go.kr/news/acdnt/getAcdntList.do,2026-08-31T10:02:24+09:00,2026-08-31T17:58:37+09:00
3b173b354fe04d3757a71ce9338493a0bac0294980fc69d7ab78d9c6cbaf9e11,S0001V1148653910,accident,화재사고,"화재사고-일반화재(일반주택, 근린생활시설 등)",위치 : 금천구 시흥대로 () 일대,2026-08-31 03:28,,37.4349275,126.9036512,191472.93,437302.11,EPSG:4326 (WGS84) / EPSG:5186,https://safecity.seoul.go.kr/news/acdnt/getAcdntList.do,2026-08-31T10:02:24+09:00,2026-08-31T17:58:37+09:00
92ba3ef99a97404198ea96031128cca6652835ab3abff5d855ea7b11536ab55f,S0001V1148653901,accident,화재사고,"화재사고-일반화재(일반주택, 근린생활시설 등)",위치 : 마포구 굴레방로9길 () 일대,2026-08-31 03:24,,37.5565952,126.9525593,195808.2,450802.34,EPSG:4326 (WGS84) / EPSG:5186,https://safecity.seoul.go.kr/news/acdnt/getAcdntList.do,2026-08-31T10:02:24+09:00,2026-08-31T17:58:37+09:00
